"","Age.of.plant","species_code","pred_SD_mm","pred_SD_up","pred_SD_low","treatdate","pred_surv","pred_surv_low","pred_surv_high","species_code","Bite.probability","max_bite_diam_duiker_mm","duiker_sd","max_bite_diameter_kudu_mm","kudu_sd","mean_bite_diam_duiker_mm","duiker_mean_sd","mean_bite_diameter_kudu_mm","kudu_mean_sd","test","medianBiteTip","q95BiteTip","maxBiteTip","genus","rainclass"
"6.246",256,"sencaf",17.9710760298925,27.8057849818664,11.6148338873653,256,1,0.999999999997652,1.00000000000235,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.247",257,"sencaf",18.2975311028965,28.4027724108476,11.7875691717192,257,1,0.999999999997635,1.00000000000236,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.248",258,"sencaf",18.629916422621,29.0126044549596,11.9628620881885,258,1,0.999999999997618,1.00000000000238,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.249",259,"sencaf",18.968339715455,29.6355574526088,12.1407505877449,259,1,0.999999999997601,1.0000000000024,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.250",260,"sencaf",19.3129106647,30.271913691619,12.3212731822087,260,1,0.999999999997584,1.00000000000242,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.251",261,"sencaf",19.6637409461188,30.9219615372544,12.5044689525993,261,1,0.999999999997567,1.00000000000243,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.252",262,"sencaf",20.0209442641294,31.5859955629982,12.6903775576079,262,1,0.99999999999755,1.00000000000245,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.253",263,"sencaf",20.3846363886568,32.2643166841511,12.8790392421939,263,1,0.999999999997533,1.00000000000247,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.254",264,"sencaf",20.7549351926544,32.9572322943056,13.0704948463077,264,1,0.999999999997516,1.00000000000248,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.255",265,"sencaf",21.1319606903064,33.6650564047616,13.2647858137405,265,1,0.9999999999975,1.0000000000025,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.256",266,"sencaf",21.5158350759246,34.3881097869436,13.4619542011045,266,1,0.999999999997483,1.00000000000252,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.257",267,"sencaf",21.9066827635517,35.1267201178866,13.6620426869438,267,1,0.999999999997466,1.00000000000253,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.258",268,"sencaf",22.304630427284,35.8812221288552,13.8650945809798,268,1,0.999999999997449,1.00000000000255,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.259",269,"sencaf",22.7098070423267,36.6519577571632,14.0711538334925,269,1,0.999999999997432,1.00000000000257,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.260",270,"sencaf",23.1223439267948,37.4392763012637,14.2802650448384,270,1,0.999999999997415,1.00000000000258,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.261",271,"sencaf",23.5423747842733,38.2435345791788,14.4924734751096,271,1,0.999999999997398,1.0000000000026,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.262",272,"sencaf",23.9700357471508,39.0650970903418,14.7078250539338,272,1,0.999999999997381,1.00000000000262,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.263",273,"sencaf",24.4054654207401,39.9043361809244,14.9263663904192,273,1,0.999999999997364,1.00000000000264,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.264",274,"sencaf",24.8488049282005,40.761632212725,15.1481447832454,274,1,0.999999999997347,1.00000000000265,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.265",275,"sencaf",25.3001979562755,41.6373737356928,15.3732082309027,275,1,0.999999999997331,1.00000000000267,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.266",276,"sencaf",25.7597908018621,42.5319576641684,15.6016054420822,276,1,0.999999999997314,1.00000000000269,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.267",277,"sencaf",26.227732419426,43.4457894569193,15.8333858462193,277,1,0.999999999997297,1.0000000000027,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.268",278,"sencaf",26.7041744692772,44.379283301052,16.0685996041917,278,1,0.99999999999728,1.00000000000272,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.269",279,"sencaf",27.1892713667239,45.332862299885,16.3072976191761,279,1,0.999999999997263,1.00000000000274,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.270",280,"sencaf",27.6831803321185,46.3069586648666,16.5495315476642,280,1,0.999999999997246,1.00000000000275,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.271",281,"sencaf",28.1860614418124,47.3020139116262,16.7953538106409,281,1,0.999999999997229,1.00000000000277,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.272",282,"sencaf",28.6980776800375,48.3184790602467,17.0448176049286,282,1,0.999999999997212,1.00000000000279,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.273",283,"sencaf",29.2193949917292,49.3568148398494,17.2979769146971,283,1,0.999999999997195,1.0000000000028,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.274",284,"sencaf",29.7501823363097,50.4174918975846,17.5548865231448,284,1,0.999999999997179,1.00000000000282,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.275",285,"sencaf",30.290611742447,51.5009910121215,17.8156020243516,285,1,0.999999999997162,1.00000000000284,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.276",286,"sencaf",30.8408583638106,52.6078033117357,18.0801798353068,286,1,0.999999999997145,1.00000000000285,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.277",287,"sencaf",31.4011005358385,53.7384304970925,18.3486772081143,287,1,0.999999999997128,1.00000000000287,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.278",288,"sencaf",31.9715198335357,54.8933850688272,18.621152242379,288,1,0.999999999997111,1.00000000000289,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.279",289,"sencaf",32.5523011303232,56.0731905600252,18.8976638977749,289,1,0.999999999997094,1.00000000000291,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.280",290,"sencaf",33.1436326579553,57.2783817737084,19.1782720067994,290,1,0.999999999997077,1.00000000000292,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.281",291,"sencaf",33.745706067526,58.5095050254348,19.4630372877163,291,1,0.99999999999706,1.00000000000294,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.282",292,"sencaf",34.3587164915831,59.7671183911217,19.7520213576893,292,1,0.999999999997043,1.00000000000296,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.283",293,"sencaf",34.9828626073709,61.051791960205,20.0452867461105,293,1,0.999999999997026,1.00000000000297,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.284",294,"sencaf",35.6183467012217,62.3641080942488,20.3428969081244,294,1,0.99999999999701,1.00000000000299,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.285",295,"sencaf",36.2653747341169,63.7046616911243,20.6449162383537,295,1,0.999999999996993,1.00000000000301,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.286",296,"sencaf",36.9241564084391,65.0740604548758,20.9514100848262,296,1,0.999999999996976,1.00000000000302,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.287",297,"sencaf",37.5949052359372,66.4729251713974,21.2624447631087,297,1,0.999999999996959,1.00000000000304,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.288",298,"sencaf",38.2778386069253,67.9018899900459,21.5780875706495,298,1,0.999999999996942,1.00000000000306,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.289",299,"sencaf",38.9731778607393,69.3616027113158,21.8984068013328,299,1,0.999999999996925,1.00000000000307,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.290",300,"sencaf",39.6811483574733,70.8527250807105,22.2234717602483,300,1,0.999999999996908,1.00000000000309,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.291",301,"sencaf",40.4019795510187,72.3759330889377,22.5533527786797,301,1,0.999999999996891,1.00000000000311,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.292",302,"sencaf",41.1359050634308,73.9319172785715,22.8881212293145,302,1,0.999999999996875,1.00000000000313,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.293",303,"sencaf",41.8831627606456,75.5213830573141,23.2278495416782,303,1,0.999999999996858,1.00000000000314,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.294",304,"sencaf",42.6439948295726,77.1450510180048,23.5726112177979,304,1,0.999999999996841,1.00000000000316,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.295",305,"sencaf",43.4186478565875,78.8036572655175,23.9224808480971,305,1,0.999999999996824,1.00000000000318,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.296",306,"sencaf",44.2073729074516,80.4979537506972,24.277534127525,306,1,0.999999999996807,1.00000000000319,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.297",307,"sencaf",45.0104256086818,82.2287086114859,24.6378478719255,307,1,0.99999999999679,1.00000000000321,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.298",308,"sencaf",45.8280662304,83.9967065213932,25.0035000346475,308,1,0.999999999996773,1.00000000000323,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.299",309,"sencaf",46.6605597706863,85.8027490454702,25.3745697234013,309,1,0.999999999996756,1.00000000000324,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.300",310,"sencaf",47.5081760414655,87.647655003947,25.7511372173647,310,1,0.999999999996739,1.00000000000326,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.301",311,"sencaf",48.3711897559537,89.5322608437004,26.1332839845416,311,1,0.999999999996722,1.00000000000328,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.302",312,"sencaf",49.249880617692,91.4574210177179,26.5210926993778,312,1,0.999999999996706,1.00000000000329,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.303",313,"sencaf",50.1445334112001,93.4240083727337,26.9146472606374,313,1,0.999999999996689,1.00000000000331,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.304",314,"sencaf",51.055438094274,95.4329145452092,27.3140328095439,314,1,0.999999999996672,1.00000000000333,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.305",315,"sencaf",51.9828898919625,97.4850503658398,27.7193357481897,315,1,0.999999999996655,1.00000000000334,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.306",316,"sencaf",52.9271893922492,99.5813462727706,28.1306437582175,316,1,0.999999999996638,1.00000000000336,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.307",317,"sencaf",53.8886426434738,101.722752733709,28.5480458197794,317,1,0.999999999996621,1.00000000000338,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.308",318,"sencaf",54.8675612535226,103.910240677127,28.9716322307752,318,1,0.999999999996604,1.0000000000034,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.309",319,"sencaf",55.8642624908207,106.144801932742,29.4014946263765,319,1,0.999999999996587,1.00000000000341,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.310",320,"sencaf",56.8790693871592,108.427449681491,29.8377259988395,320,1,0.99999999999657,1.00000000000343,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.311",321,"sencaf",57.9123108423899,110.759218915181,30.2804207176104,321,1,0.999999999996554,1.00000000000345,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.312",322,"sencaf",58.9643217310221,113.141166906047,30.7296745497298,322,1,0.999999999996537,1.00000000000346,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.313",323,"sencaf",60.035443010756,115.574373686414,31.1855846805373,323,1,0.99999999999652,1.00000000000348,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.314",324,"sencaf",61.1260218329872,118.059942538685,31.6482497346847,324,1,0.999999999996503,1.0000000000035,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.315",325,"sencaf",62.2364116553185,120.599000495881,32.1177697974583,325,1,0.999999999996486,1.00000000000351,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.316",326,"sencaf",63.3669723561163,123.192698852961,32.5942464364178,326,1,0.999999999996469,1.00000000000353,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.317",327,"sencaf",64.5180703511474,125.842213689143,33.077782723356,327,1,0.999999999996452,1.00000000000355,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.318",328,"sencaf",65.6900787123345,128.548746401479,33.5684832565823,328,1,0.999999999996435,1.00000000000356,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.319",329,"sencaf",66.8833772886695,131.313524249913,34.0664541835375,329,1,0.999999999996418,1.00000000000358,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.320",330,"sencaf",68.0983528293222,134.137800914075,34.5718032237419,330,1,0.999999999996401,1.0000000000036,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.321",331,"sencaf",69.3353991089869,137.022857062063,35.0846396920848,331,1,0.999999999996385,1.00000000000361,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.322",332,"sencaf",70.5949170555048,139.970000931474,35.6050745224576,332,1,0.999999999996368,1.00000000000363,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.323",333,"sencaf",71.8773148798052,142.980568922945,36.1332202917371,333,1,0.999999999996351,1.00000000000365,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.324",334,"sencaf",73.1830082082064,146.055926206462,36.6691912441238,334,1,0.999999999996334,1.00000000000367,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.325",335,"sencaf",74.5124202171215,149.197467340742,37.2131033158412,335,1,0.999999999996317,1.00000000000368,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.326",336,"sencaf",75.8659817702097,152.406616905934,37.7650741601999,336,1,0.9999999999963,1.0000000000037,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.327",337,"sencaf",77.2441315580198,155.684830149952,38.3252231730332,337,1,0.999999999996283,1.00000000000372,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.328",338,"sencaf",78.6473162401704,159.033593648718,38.8936715185095,338,1,0.999999999996266,1.00000000000373,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.329",339,"sencaf",80.0759905901119,162.454425980627,39.4705421553264,339,1,0.999999999996249,1.00000000000375,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.330",340,"sencaf",81.5306176425201,165.948878415526,40.0559598632931,340,1,0.999999999996233,1.00000000000377,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.331",341,"sencaf",83.0116688433653,169.518535618531,40.6500512703064,341,1,0.999999999996216,1.00000000000378,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.332",342,"sencaf",84.519624202709,173.165016369,41.2529448797257,342,1,0.999999999996199,1.0000000000038,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.333",343,"sencaf",86.0549724502749,176.889974294981,41.8647710981533,343,1,0.999999999996182,1.00000000000382,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.334",344,"sencaf",87.6182111938474,180.695098623473,42.485662263627,344,1,0.999999999996165,1.00000000000383,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.335",345,"sencaf",89.2098470805463,184.582114946847,43.1157526742294,345,1,0.999999999996148,1.00000000000385,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.336",346,"sencaf",90.8303959610315,188.552786005763,43.7551786171202,346,1,0.999999999996131,1.00000000000387,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.337",347,"sencaf",92.4803830566915,192.608912488939,44.404078398,347,1,0.999999999996114,1.00000000000389,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.338",348,"sencaf",94.1603431298666,196.752333850155,45.062592371009,348,1,0.999999999996097,1.0000000000039,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.339",349,"sencaf",95.8708206571674,200.984929142829,45.7308629690691,349,1,0.99999999999608,1.00000000000392,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.340",350,"sencaf",97.6123700059395,205.308617872575,46.409034734675,350,1,0.999999999996064,1.00000000000394,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.341",351,"sencaf",99.3855556139343,209.725360868112,47.0972543511417,351,1,0.999999999996047,1.00000000000395,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.342",352,"sencaf",101.190952172244,214.237161170925,47.7956706743139,352,1,0.99999999999603,1.00000000000397,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.343",353,"sencaf",103.02914481156,218.84606494408,48.504434764746,353,1,0.999999999996013,1.00000000000399,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.344",354,"sencaf",104.900729291814,223.554162400609,49.2236999203574,354,1,0.999999999995996,1.000000000004,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.345",355,"sencaf",106.806312195262,228.363588751879,49.9536217095729,355,1,0.999999999995979,1.00000000000402,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.346",356,"sencaf",108.746511123084,233.276525176388,50.6943580049521,356,1,0.999999999995962,1.00000000000404,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.347",357,"sencaf",110.721954895542,238.295199809408,51.4460690173182,357,1,0.999999999995945,1.00000000000405,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
"6.348",358,"sencaf",112.733283755787,243.421888753949,52.2089173303916,358,1,0.999999999995928,1.00000000000407,"sencaf",0.28571429,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"ca",1.06,1.76,1.92,"Senegalia","high"
